Word Order,Frequency_SSJ,Example_Sentence_SSJ,Frequency_SST,Example_Sentence_SST
SOVVSVO,2.0,"Badinterjeva arbitražna komisija je namreč načelo nedotakljivosti administrativnih meja nekdanjih republik federacije potrdila in na osnovi tega načela ugotovila , da Slovenija izpolnjuje pogoje , ki so nujni za priznavanje novih držav .",0.0,0
SOVVSVOS,1.0,"Predsednik šentjernejske SKD Jože Simončič , ki je raziskavo predstavil , meni , da je v Orehovici volja ljudi jasna , še naprej želijo sedanjo KS , v Šentjerneju pa ta interes ni tako velik .",0.0,0
SOVVSVOSV,1.0,"Marco mu je že hotel odgovoriti , ko se je množica nenadoma premaknila in mu je general ušel .",0.0,0
SOVVSVOV,1.0,"Ta mu je tudi osebno grozil , od ljudi pa je slišal , da je obtoženi govoril , » da bo vse v luft spustil « .",1.0,in prav ta knjižnojezikovna raznolikost ki smo jo še pred desetletji opazovali z veliko zadržanostjo hkrati pa kakor bi se izrazil član naše pravopisne komisije Andrej Ermenc Skubic idealizirali visoki red in disciplino postaja naša realnost
SOVVSVOVS,1.0,"Natakarji in barmani jo sovražijo , ker je prava mala nagnusna zver , po drugi strani pa se lahko vsaj dobro zabavajo na njen račun , ko Lindsay zapusti lokal , je pripovedoval eden od rednih gostov v tej restavraciji .",0.0,0
SOVVSVOVVOVVVSVOVOVSV,0.0,0,1.0,zdaj tule mi smo svoje stališče kot Sazor podali lani pač tridesetega četrtega ko je bil rok e za predajo stališč mislim smo tam svoje mnenja kar kompaktno in koherentno zastopali tako da zdaj nismo dajali dodatnih e dodatnih komentarjev saj za temi stališči v celoti stojimo in eem moram reči da je e pripravljalec zakona dojel pomen direktive in da je tudi pravilno pristopil k obravnavi tega člena ki ga je transponiral sedeminštiridesetib člen če se ne motim
SOVVSVS,0.0,0,1.0,tako da je letošnje leto je res izjemno eee če temu rečemo katastrofalno ker je bilo res problemov ker je bilo res mrzlo in je zelo veliko škode
SOVVSVSVSVVV,0.0,0,1.0,prvi nastavek novega tipa pravljic ki jih zdaj pišem je bil že v davni Pekarni Miš maš kjer srečnega konca ni konec je odprt ne vemo kam je Miš maš odšel vemo samo da je odšel
SOVVSVVO,0.0,0,2.0,to je tekma ki jo seveda morejo dobiti toda ta poraz že drugi na gostovanju bi precej okrnil okrnil njihove možnosti za zmago v skupini
SOVVSVVOS,1.0,"Občani naj bi čim več odpadkov zložili in prinesli v za to pripravljene večje zabojnike , z akcijami , v katere so vključene tudi osnovne šole , pa želijo predvsem ozavestiti mlade , kako pomembno je čisto okolje .",0.0,0
SOVVSVVSO,1.0,"Precej dela nas čaka , je zavzdihnil Lut , ko se je vrnil iz barake , z desnico neprestano na svoji Juliji , kakor je bilo ime njegovi dvocevki s skrajšano cevjo .",0.0,0
SOVVSVVSSVO,1.0,"Ko potapljač koralo odlomi in prinese na kopno , se bitjeca skrijejo v notranje kanale , po katerih kroži voda , in človek vidi samo rdeče kamnito drevesce .",0.0,0
SOVVSVVVSV,1.0,"Julia jo je pogledala in spoznala , da se vprašanje skriva za vprašanjem : kako si zdaj , ko se je tvoja , kot se je zdelo , popolna štiriletna romanca z Benjaminom Brattom sesula v prah ?",0.0,0
SOVVV,7.0,"Sveti duhovnik ga je poslušal , malo pomislil , nato pa dejal :",2.0,da je petinsedemdeset odstotkov vseh uslužbencev ki smo jih imeli v postopku prostodušno priznalo da je šlo za radovednost
SOVVVO,11.0,"Preprosteje , župani so z grožnjo o ustavni presoji ministru Kopaču poskušali zapovedati , kako naj začrta meje Nature 2000 .",0.0,0
SOVVVOOOV,1.0,"Žena me je pogosto in na veliko zmerjala , ko je opazila , da zaradi svojih ‘ period ’ izgubljam še tisto delo , ki sem si ga lahko našel .",0.0,0
SOVVVOOVV,1.0,"Oleskiw je Genika vprašal , če bi lahko spremljal in vodil njegov drugi kontingent Ukrajincev na njihovem potovanju v Kanado in jim pomagal , da se naselijo .",0.0,0
SOVVVOS,1.0,"Današnji tempo stvari spreminja vsak mesec , vprašanje pa je , kdaj se splača obnoviti knjižno obliko in ali je perioda petih let za to prekratka .",0.0,0
SOVVVOV,1.0,"Gregor , ki se je redno bičal , je silno užival , ko je gledal Henrika , kako trpi zaradi mraza .",0.0,0
SOVVVOVO,1.0,"Pri vabi ni ušata prav nič izbirčna ; največkrat jo lovimo na razmočen in zgneten kruh , na krušno sredico , na testo iz moke in arome , kadar se dvigujejo na površino , damo lahko na enega od trnkov tudi košček skorjice , ki drži vabo na površini .",0.0,0
SOVVVOVS,0.0,0,1.0,tako da vse to ne kar govorite o tam a ne je je nepremišljeno ne in je po moje tudi neracionalno nima ne zdrži ene zdrave presoje intelektualne presoje kot je prej omenil eee tamle eee Luka Mesec ne
SOVVVOVSS,0.0,0,1.0,eee zdaj zaenkrat je to sicer še mala ekipa ki je pa naslonjena na ta bistveno večji pogon ki ga imamo na Institutu Jožef Stefan na področju umetne inteligence torej eee na inštitutu imamo mislim da okrog sto dvajset ljudi ne raziskovalcev ki ki se ukvar- v treh oddelkih ki se ukvarjajo z umetno inteligenco to j- to je približno zdaj stanje in torej aktivnosti pa zdaj trenutno odprtih kar nekaj
SOVVVOVVOV,1.0,"Neka psihologinja mi je rekla , da moram živeti le zase in za svojega otroka , sestro pa moram enostavno odmisliti , če me ne posluša .",0.0,0
SOVVVOVVSVVO,1.0,"Pravilno zavedanje čustev nam namreč omogoča , da se distanciramo od čustva , da se ne poistimo več z njim , ampak ga lahko opazujemo in rečemo : "" Jeza je v meni . "" ali pa : "" Nekje v sebi čutim žalost .",0.0,0
SOVVVOVVVOV,0.0,0,1.0,eee [name:personal] mu je eee kje tako so da ni se dol držal čisto pa je sta tri trame tako dala pol na tistem s- je pa pol tako da se je pokonci držal da je tisto žagal
SOVVVOVVVSVVOV,0.0,0,1.0,orodje ki se mi zdi najbolj uporabno bi rekel da je pinceta kajti da se jo uporabiti za veliko različnih namenov eee recimo od sestavljanja oziroma popravljanja telefonov in prijemanja majhnih delcev in šravfov eee do nege obraza vse ampak običajno so običajno so e pincete za nego obraza in e orodjarske zadeve oziroma delavniške zadeve se prodajajo posebej oziroma ne bi uporabil isto pinceto za obe zadevi ampak eem kaj pa veš
SOVVVS,1.0,"Zaključni četrtkov glasbeni večer v Linhartovi dvorani je bil kar pravšnji za naš umetniško vse bolj razkrojen Festival Ljubljana , ki so ga samo v pogledu svoje pameti prekosile , da ne rečem kar osmešile , skoraj vse druge prireditve s podobnim imenom , a veliko manj reprezentativno pozo .",0.0,0
SOVVVSOSV,0.0,0,1.0,ona me je klicala a veš pa je rekla ja jaz sem ta pa ta in je bilo eno ime pač s- š- ki ga jaz že imam v svojem eee temu r-
SOVVVSS,1.0,"Domačini bi cesto tudi sami obnovili , a kaj ko se boje , da ne bi potem spet protestirali strokovnjaki , da cesta ni strokovno izpeljana .",0.0,0
SOVVVSV,2.0,"Sam poseg sicer dlačico poškoduje tako , da ne more več rasti , koža pa pri tem ostane nepoškodovana .",1.0,mmm delo asistenta pa je v primeru eee odsotnosti dirigentke [name:personal] [name:surname] jaz nado- jaz jo pač nadomestim ali pa vzamem ne vem bom jaz delam z moškimi ona z ženskami ta čas tako da
SOVVVSVO,1.0,"To je argument , ki ga je pogosto slišati od nasprotnikov ureditve pravic , čeprav nikoli detajlno ne pojasnijo , kako bi istospolne zveze sploh lahko ogrožale heteroseksualne .",0.0,0
SOVVVSVOVV,1.0,"Podplati so se mi začeli lepiti na tla , kot da bi bilo vse iz žvečilnega : in sumim , da so se mi začeli topiti .",0.0,0
SOVVVSVVO,1.0,"Doslej je bilo izplačanih za 13,4 milijarde tolarjev neposrednih plačil , približno milijardo tolarjev pa bodo še morali razdeliti , in sicer tistim , ki so se na odločbo pritožili ( takih je bilo okoli 1300 ) , in tistim , ki so oddali vloge za klavne premije .",0.0,0
SOVVVSVVOV,1.0,"Sama sem tenis vedno igrala z veseljem , zato sem se tudi po poškodbi vselej vrnila , pravi Tina , ki je tudi na Braču morala stisniti zobe in pozabiti na boleči prst .",0.0,0
SOVVVV,2.0,"Oče ji je med potjo umrl in morala je poskrbeti sama zase , zato je šla v samostan .",1.0,knjiga ki mi je bila zelo všeč se imenuje The Power of Habit se pravi slovensko Moč navade
SOVVVVOVOV,1.0,"Zgodba mi ni in ni šla iz glave in sanjaril sem , da bom našel levje krilo , z njim povrnil čarovnijo vrtiljaka in se s sestro zavrtel na njem .",0.0,0
SOVVVVOVS,1.0,"Nezakonita pa je tudi predvidena organizacija srečelova - na eni strani ga ne morejo organizirati zaradi že naštetih določb zakona o političnih strankah , na drugi strani pa tudi zaradi zakona o prirejanju iger na srečo , ki omogoča , da lahko občasno organizirajo srečelov ( ki spada med klasične igre na srečo ) le društva in neprofitne humanitarne organizacije .",0.0,0
SOVVVVOVVV,1.0,"Nemški zunanji minister Joschka Fischer je v javni razpravi bistvo politike preprečevanja konfliktov povzel z besedami , da je bolje preprečiti kot zdraviti , kajti vojne je pogosto lažje preprečiti kot pa prekiniti .",0.0,0
SOVVVVSSVVOSV,1.0,"Kar me je pa najbolj zaprepadlo in sem zato še bolj pospešil , ko sem šel proti Ljubljani , je bilo to , da se je Državni zbor odločil , da ne sprejme predloga , ki je slučajno predlog naše stranke , da se poslanci seznanimo s sanacijskim programom oziroma z dokumentacijo .",0.0,0
SOVVVVSVVSOVSVVSVV,0.0,0,1.0,jaz v bistvu vsakemu odgovorim in tudi moram reči eee na to na ta samostojen koncert že dostikrat naletela eee beseda tako da upam da ni samo par tistih ki so mi pisali ampak jih je ne vem koliko jih mora biti
SOVVVVV,1.0,"Žbogar je ženo zasledoval , za njo oprezal z daljnogledom , celo na silo je hotel vstopiti v najeto stanovanje , kamor so se preselili .",0.0,0
SOVVVVVVOV,1.0,"Sprememba , ki jo predlagamo k 1. točki , opozarja na zakone s posameznih področij , ki mora natančno razmejiti oziroma mora upoštevati razmejitev nalog države in nalog lokalnih skupnosti , se pravi , ob sprejemanju teh zakonov za posamezna področja .",0.0,0
SS,85.0,"Funkcijsko ni 7270 nič posebnega , večina stvari je že videna .",15.0,torej zgodba zgodba postavljena na vzhod torej neke druge dežele kjer so ljudje pri vsem delu počasnejši
SSO,2.0,"Brizgači torej niso samo klobase na dnu morja , le njihovo življenje je malce bolj umirjeno , kot smo ga vajeni .",1.0,stiki s naravo pa to to j- da to je pomembno za otroci ne in se me ja ja
SSOSV,2.0,"Predsednik društva Janči Majzelj je bil direktor doma , Toni Gašperič , ki ga vsi poznajo , pa povabljen spremljevalec .",0.0,0
SSOSVOSV,1.0,"Tožnica je bila pred odpovedjo pogodbe o zaposlitvi seznanjena z mnenjem invalidske komisije , da je delovno mesto , za katero ji je delodajalec ponudil novo pogodbo o zaposlitvi , ustrezno glede na njeno delovno zmožnost , tožnica pa se je že prej lahko izrekla o primernosti novega delovnega mesta .",0.0,0
SSOSVOVVO,1.0,"2 Ker je tema obravnavanja začrtana s strankinimi trditvami , je za odločanje upoštevno zgolj to , kar je stranka trdila , ne pa tudi , kar je ( kot dokazno sredstvo ) izpovedala zunaj svojih trditev ( primerjaj prvi odstavek 7. člena in 212. člen ZPP ter gornji odstavek pod 1 ) .",0.0,0
SSOV,9.0,"Oba sta neodvisna , Vodnar Levovo gospodovalnost odločno zavrača .",5.0,ja eee ker svet ni več tako zelo prijazen vsaj kar se tega tiče
SSOVOOVOVOOV,0.0,0,1.0,in to je v bistvu to tako da lindy hop je tako ki ki ti da največ kreativnosti ki ti da največ eem neke svobode pri izražanju in tudi dopušča največ napak da temu tako rečem
SSOVOV,1.0,"Dober teden dni po ovulaciji , torej sredi drugega dejanja ciklusa , je vse pripravljeno : mali gost si lahko zdaj poišče svoj najljubši kotiček in se ugnezdi v luksuzno opremljeni maternični sluznici .",0.0,0
SSOVOVV,1.0,"Največja razlika je razlika v jeziku čeprav vsi jeziki vse povedo o človeku in svetu , torej vse , kar je mogoče povedati in zamolčati .",0.0,0
SSOVOVVOVVO,1.0,"Pri tem je vzgojiteljevo zaupanje , da bo otrok tega sposoben , bistvenega pomena , saj se je le tako sposoben odpovedati svoji moči in avtoriteti , da o vsem odloča sam , in povabiti otroke , da odločajo , pa tudi da sprejemajo odgovornost .",0.0,0
SSOVOVVVOS,0.0,0,1.0,eee seveda so to za nas hude obremenitve tako da vsa vsa te ta porast okužb eee nam ne predstavlja nekega res zadovoljstva ampak eee glejte eee trudimo se po svojih eee najboljših močeh in eee naj povem to da na teh štiriintridesetih covidnih postelj znotraj dveh oddelkov vzpostavljenih dveh oddelkov eee se n- da tu postelje so praktično kar med trideset in štirideset so ves čas polne vsaj v zadnjem obdobju
SSOVOVVVV,0.0,0,1.0,eee to je to je tukaj je zelo zelo pomembno da se zdravnika posluša da se ga vpraša seveda treba je razumeti za kaj gre
SSOVS,5.0,"Lev je strasten , Tehtnica odkrita in svobodna , zato jima je spolnost v velik užitek .",0.0,0
SSOVSVO,1.0,"Z viniškega mosta , katerega ograja je pobarvana z dvema barvama , da je že od daleč očitna meja med dvema državama , nam je pomahal policist in že smo spuščali čoln čez prvi hrvaški jez v Pribanjcih .",0.0,0
SSOVSVV,1.0,"Tudi ta njena polurna pot je bila splet recitacij ; drugega ji tudi ni preostalo , ko pa je režiser Bojan Labovič hotel pokazati čim več v čim krajšem času .",0.0,0
SSOVV,3.0,"Znižanje že tako nizkih ( 0,5 odstotka ) obrestnih mer je bolj ali manj nemogoče , stimulacijski ukrepi so že uvedeni , rezultatov pa ni videti .",1.0,glavni lik je bil policaj zdaj pa je župan kot v Mariboru še m- ime mu je Frenk drži ali ne drži
SSOVVOVO,1.0,"LJUBLJANA , 21. - Novi zakon o varnosti v cestnem prometu je poleg številnih novosti ( nekateri so jih že občutili "" na denarnici "" ) prinesel tudi posebno poglavje o avtošolah , ki prinaša na to področje pravo malo revolucijo .",0.0,0
SSOVVOVOVSVVO,1.0,"Če je jama globlja od petih metrov , narava , tudi če se jo zasuje , potrebuje kar pet do deset let , da ponovno vzpostavi naravno ravnovesje , pravi Notar in dodaja , da vsak teden dobijo nekaj prijav nedovoljenega izkopavanja gramoza .",0.0,0
SSOVVSVO,1.0,"Bojazen , da bo velikan iz Redmonda različico programa za Mace preprosto opustil , se ni uresničila ( Microsoft ponuja tudi Virtual PC in Virtual Server za Windows ) .",0.0,0
SSOVVV,0.0,0,2.0,in kult enakosti ni dober in tudi kult različnosti to moram izpostaviti ki potem lahko vpliva na nekoko- nekakovostno govorno interpretacijo tudi lahko je problematičen
SSOVVVO,0.0,0,1.0,omenjena gospa ni ne državljanka ne rezidentka Republike Slovenije vi pa sedaj meja vaše parlamentarne preiskave raztegujete do Republike Srbske morebiti boste raztegnili celo do Avstralije ker v naš- v vaši zahtevi namreč omenjate celo nekdanjega večinskega lastnika Novih obzorij žal že pokojnega Dušana Lajovica
SSS,7.0,"Hrbtna in repna plavut sta rjavi z rdečkastim odtenkom , prsne , trebušni in predrepna plavut so krvavo rdeče barve , koren plavuti pa je siv .",2.0,no koncentracijska taborišča so bila pa dve vrsti a ne dvoje vrst ena so bila delovna in ena so bila uničevalna
SSSOVO,1.0,"Ljudje v Mežiški dolini so prepričani , da je konkurenca med trgovci vsekakor dobrodošla , čedalje bolj pa so cenjene tudi družbe , ki v manjših krajih ljudem zagotavljajo vsakdanjo preskrbo .",0.0,0
SSSS,1.0,"Natura 2000 je evropski projekt , katerega namen je ohranjanje biotske raznovrstnosti , vzpostavljanje takšnih območij pa je mednarodna obveza Slovenije , pravzaprav je to njena odgovornost s pravnega in še s kakšnega drugega vidika .",0.0,0
SSSSVOVV,0.0,0,1.0,no uuu vsi roki so eee vsi roki so praktično bili lovljeni proti koncu in t- to je po moje eee malo napaka zdaj bistveno pa seveda naš poslovnik in naša zakonodaja je takšna da zahteva približno take roke tako da bistveno se ne da skrajšati
SSSV,5.0,"Volanski obroč je štirikrak , podprt s servoojačevalnikom , merilniki so okrogli in dovolj pregledni , obvolanske ročice in stikala so na dosegu roke , tudi tista na levi strani volanskega obroča .",2.0,tole so Mister Mister Broken wings bili so to časi osemdesetih let ko se je pač tale pesem držala pa še vedno se
SSSVO,1.0,"Družba , v kateri ni zajamčeno varstvo pravic in v kateri ni določena delitev oblasti , nima ustave .",2.0,eee tisto kar je pa pomembno je pa to da si lioni eee delimo isto poslanstvo in ista etična načela
SSSVOSSVVVO,1.0,"In moje spoznanje tega svetega večera je bilo ravno to : vsak človek je tak , kakršen je , vreden ljubezni , in vsak lahko tak , kakršen je , pomaga graditi lepši in boljši svet .",0.0,0
SSSVOVVO,0.0,0,1.0,in e sicer e katere vrste bolezni e so e prepoznane za dodatek oziroma tudi za različne višine dodatka je določeno v pravilniku in na podlagi tega potem Center za socialno delo ne odloča sam ampak e te e to dokumentacijo se pravi zdravniško dokumentacijo pošlje zdravniški komisiji prve stopnje
SSSVS,1.0,"Ker Areh ni španski Angliru , Miran Cvet pa ne Roberto Heras , na Arehu prvo ime množičnega dela kolesarstva težko računa na veliko presenečenje , kolajna je vseeno dosegljiva .",1.0,eem namreč ko smo odrasli bolj sproščeni in veseli so družine lahko in to je tudi temeljno eem poslanstvo družin eem zdrave in lahko v njih poteka neki vzajemen razvoj
SSSVSOVSVVO,1.0,"To je izjemno stresno delo , odgovornost je velika , saj poročilo izide v knjižni obliki , v slovenščini in angleščini , vsi ga lahko preberejo in vsak lahko oceni , izmeri tvoje delo .",0.0,0
SSSVVOSVV,1.0,"Druga stran , zelo skromna manjšina , je nad njimi navdušena , pa čeprav so tipke premajhne , telefon ne zna pošiljati faksa , stvar je velika in ne gre v žep , kot telefon pa ni nič kaj prida .",0.0,0
SSSVVSVO,1.0,"Tedaj , ko je prisesek aktiven ( ko je piškur prisesan ) , skozi te odprtine voda priteka in odteka , sveža voda pa prinaša kisik v kri .",0.0,0
SSV,67.0,"Začetek izvajanja programa je odvisen od podpisa sporazuma z republiškim zavodom za zdravstveno zavarovanje , po napovedih pa bi se naj to zgodilo prihodnji mesec .",12.0,prej je bil moder polovica je še vedno moder ostala polovica pa je že
