Word Order,Frequency_SSJ,Example_Sentence_SSJ,Frequency_SST,Example_Sentence_SST
SOVSVSOV,0.0,0,1.0,aam pa sem bila želo zelo žalostna in vsi so me sprašva- aaa spraševali kaj je narobe aam in to mi je šlo zelo na živce
SOVSVSV,1.0,"Odbor za obnovo žužemberškega gradu , ki ga vodi vse od leta 1996 domačin Slavko Gliha , sicer direktor Kmetijskega inštituta Ljubljana , je na zadnji seji ugotovil , da dela na obnovi gradu pospešeno potekajo naprej .",0.0,0
SOVSVSVV,1.0,"Glede na to , da je že začetek razprave o skupnostih istospolnih partnerjev poln stereotipov in kvaziargumentov , si lahko samo mislimo , kam bo razprava zašla , ko bodo politiki nehali opletati z izbrisanimi in džamijo .",0.0,0
SOVSVSVVSVOS,1.0,"Slovenski oglaševalski kodeks ( samoregulativni akt oglaševalcev ) poleg nekaterih že naštetih pravil , ki jih vsebuje pravilnik o oglaševanju zdravil , dodatno določa , da oglas ne sme trditi , da zdravilo odpravlja prave vzroke bolezni oziroma da ob uporabi ni potreben niti posvet z zdravnikom .",0.0,0
SOVSVV,1.0,"- Z DNEM PRENEHANJA VELJAVNOSTI DELOVNEGA DOVOLJENJA POGODBA O ZAPOSLITVI , KI JO SKLENE TUJEC ALI OSEBA BREZ DRŽAVLJANSTVA , PRENEHA VELJATI PO SAMEM ZAKONU .",1.0,radar naju je mogoče slikal samo nas izgleda ni
SOVSVVO,1.0,"Vodenje razprav je opravilo , ki ga morajo učenci postopno spoznati in zbrati izkušnje .",0.0,0
SOVSVVOVOSV,1.0,"Spremljevalca sta mi povedala , da bi ta prostor meril od tal do stropa pravzaprav kar 30 metrov , če bi iz njega odstranili vso kramo in odpadke , na katerih smo stali in ki so jih meščani dolga desetletja metali vanj .",0.0,0
SOVSVVS,2.0,"Ključar Viktor Papler , ki mu je prvi priskočil na pomoč in bil nato tudi sam ogrožen , je povedal , kako sta tja prihitela še dva vaščana .",0.0,0
SOVSVVSV,0.0,0,1.0,eem o tem ja je bilo nekaj pisanega tako da se mi zdi da tisti ki ki so v teh vsaj strokovnih krogih eee se kar dobro pa vladnih krogih kar dobro vejo da eee ta stvar obstaja
SOVSVVV,1.0,"Še dvomljivejša pa je veljavnost sklepov , ki jih naredijo ljudje v politični areni na podlagi tistega , za kar verjamejo – oziroma se pretvarjajo , da verjamejo – , da je bilo znanstveno dokazano .",0.0,0
SOVSVVVV,0.0,0,1.0,najbrž tak pozitivni ukrep a ne za tistega ki se mu zgodi ne in to je milijon in pol ljudi v tej državi pomeni da bo lahko več trošil več nabavljal ali pa varčeval čisto
SOVV,50.0,"Ustavno sodišče je predlog pomladnikov zavrnilo z modro obrazložitvijo , da gre v tem primeru za "" pozitivno diskriminacijo "" .",14.0,kdo ga od daleč že zagleda [name:personal] prosim
SOVVO,36.0,"Prvi puh mu je poganjal pod nosom , ko se je priključil vojski .",6.0,mi smo to predvsem želeli da odpre pot na tujih tržiščih
SOVVOO,1.0,"Kako so lahko vodilni marketinški delavci perutninarskega vele podjetja , ki svojo strategijo uspešnega nadaljnjega poslovanja gradijo menda prav na izpolnjevanju želja in sanj ( ne le potreb ) potrošnikov , zagrešili tako veliko napako , še danes ni jasno nikomur ,",0.0,0
SOVVOOOVS,0.0,0,1.0,zdaj kaj se našega gledišča tiče bi izpostavil ravno to kar ste me pravzaprav vprašali ne Slovenija
SOVVOOSVVS,0.0,0,1.0,zdaj vi ste to kozmetično popravili ampak v vseh najvažnejših pravnih aspektih ki razlagajo pravičnost takšne zahteve in jih je kot že omenjeno Zakonodajna eee pravna služba Državnega zbora pravilno detektirala ste vi pri vaši zahtevi še vedno na polje pravne nevzdržnosti
SOVVOOV,4.0,"Čilsko sodišče mu je sklenilo odvzeti imuniteto , ki si jo je pridobil kot dosmrtni senator .",1.0,ta sodba mi pomeni da sem končno dokazal tisto kar trdim že tri leta in pol
SOVVOOVOV,1.0,"Izvajalci projekta , Biotehniška fakulteta in Visoka kmetijska šola , so rezultate raziskav , s katerimi so želeli optimizirati ves proces pridelovanja krme ter ga približati sonaravnemu načinu kmetovanja , s poljskimi poskusi prenesli v kmetijsko pridelavo .",0.0,0
SOVVOOVS,2.0,"Prav zato bi bila za mnoge zmaga Valdasa Adamkusa rešilni kompromis , ki bi vladajočim konservativcem omogočil , da bi kljub porazu na predsedniških volitvah ohranili glavne zamisli svoje politike , ki jo je zastavil njihov voditelj Vitautas Landsbergis .",0.0,0
SOVVOOVVV,0.0,0,1.0,eee ta [name:personal] je pa pol fanta prevzel naslednje jutro in pol je organiziral transport v Ljubljano samo mu tudi očitajo da je da je prepozno čeprav
SOVVOS,1.0,"OBE POPOTNICI NAPAD INTERPRETIRATA KOT POSLEDICO ZMANJŠANE POZORNOSTI IN SI S TEM PRIPIŠETA DEL KRIVDE , KAR JE ZA ŽRTVE POSILSTVA PRECEJ",0.0,0
SOVVOSSV,0.0,0,1.0,Eem nekateri starši nam poročajo e starši otrok z atopijskim dermatitisom da so dobili dodatek takšni otroci oziroma družine le če je bila prisotna potrjena alergija na tri osnovna hranila pa čeprav gre v resnici za dve ločeni e bolezenski stanji
SOVVOSV,2.0,"Vsi , ki mi pri tem pomagajo , vedo , koliko mi to druženje pomeni .",0.0,0
SOVVOSVOOVO,1.0,"Bistvo pohote je , da človek erotike ne uporablja iz čustvenega interesa do partnerja , pač pa iz erotike naredi nekaj , kar naj bi prekrivalo njegove notranje bolečine in mu mašilo čustvene praznine .",0.0,0
SOVVOSVV,1.0,"Ogorčica je nevarna za rastline , ki jih napade , in terja tudi posebne ukrepe za zatiranje ali izkoreninjenje , da se škodljivec ne bi prenesel ali razširil .",0.0,0
SOVVOV,8.0,"Odvisno od terapevtskega cilja nihanja informacijo oslabijo , okrepijo ali pa jo postavijo na glavo (",1.0,in pa tudi zgodba je zelo kompleksna in ti da misliti še dolgo časa potem ko jo prvič vidiš
SOVVOVO,4.0,"Ljudje "" tehnične pomočnike "" namreč različno uporabljamo , različno občutimo lagodje in bolečine , različno se lotimo dela , itd.",1.0,tako da en običajno dan otroka ki ga je preživel doma pri šolanju je pomenil tri- triinšestdeset odstotkov časa sedenja trideset odstotkov zelo nizko intenzivne dejavnosti ki nima nekega vpliva na njihov razvoj
SOVVOVOOV,1.0,"Ena od odlik knjižne zbirke Scripta je njena neprofitnost , ki nam ob finančni pomoči ŠOU omogoča , da izdajamo tudi skripta z malo naklado in tako ustrežemo potrebam vseh fakultet , tudi tistih z malo študenti , ki drugih založb sploh ne zanimajo .",0.0,0
SOVVOVOV,1.0,"Naš test vam bo izdal , ali znate drugim pokazati , kaj hočete …",0.0,0
SOVVOVOVVO,1.0,"Nesojena morilca sta policistom kasneje povedala , da sta se dogovorila , da Damijana R. , ko dobita denar , ubijeta in skrijeta truplo .",0.0,0
SOVVOVS,1.0,"Dokazila in zapisi v portfoliu vzgojitelju pomagajo , da pripravi izčrpen in zanimiv zapis o različnih področjih otrokovega razvoja , ki temelji na dokazilih v portfoliu in ki je edinstven , kakor je izjemen vsak posameznik .",1.0,ampak radio se mi je zdel zmeraj en tak medij kjer lahko takoj prvi sežeš do ljudi in ta čar ima radio še vedno danes
SOVVOVSOV,2.0,"Del otrok in staršev , vajen barantanja , je začel zavirati , čeprav je projekt potrdil tudi Zavod za šolstvo in ga bo jeseni tudi eksterno ocenil .",0.0,0
SOVVOVSVV,1.0,"To mu je omogočilo oblikovati Paulijevo izključitveno načelo , ki pravi , da v istem kvantnem sistemu dva elektrona ne moreta biti nikoli v istem kvantnem stanju .",0.0,0
SOVVOVV,2.0,"V džungli je bilo soparno in snemanje naporno , zato vsakomur , ki se hoče znebiti odvečne teže , zlobno svetujem , naj se s težkim nahrbtnikom spravi na treking v deževni pragozd .",0.0,0
SOVVOVVVSVO,1.0,"Zaradi precejšnje investicijske vpletenosti Nemcev v Rusiji je opisano dogajanje marko obtežilo oziroma sprostilo dolar , ki se je resno začel spogledovati s tečajem 1,79 marke , vendar se je ujel okoli 1,78 marke za dolar , kar trenutno predstavlja sredino osciliranja med marko in dolarjem .",0.0,0
SOVVOVVVV,1.0,"Koleno mi ne oteka , vozim kolo , počasi veslam , teči še ne morem , a lahko normalno hodim po stopnicah .",0.0,0
SOVVS,14.0,"Eden od pogojev , ki ga bodo morali tudi izpolnjevati , bo veterinarsko potrdilo , da je kuža zdrav .",5.0,in prav ta knjižnojezikovna raznolikost ki smo jo še pred desetletji opazovali z veliko zadržanostjo hkrati pa kakor bi se izrazil član naše pravopisne komisije Andrej Ermenc Skubic
SOVVSOV,1.0,"Ob tej tekmi Trebanjci največ upov polagajo na ostale štiri tekme na domačem terenu , saj bodo k njim prišli še rokometaši Gorenja , Rudisa Rudarja , Preventa in Primorskih novic , skratka moštva , ki bi jih lahko premagali .",1.0,eem in ravno to mi je zelo všeč pri filmih kadar so kakšni detajli ki jih lahko spustimo potem pa pri drugim gledanju malo bolj
SOVVSSOV,1.0,"Po besedah Bojana Lučovnika , generalnega direktorja Adrie , bo družba svoje aktivnosti odslej koordinirala skupaj z ministrstvoma za promet in zunanje zadeve , torej je vendarle možnost , da Jat dovoljenja ne bo dobil .",0.0,0
SOVVSSV,0.0,0,1.0,in Ustavno sodišče vam pove da se financira tisto kar je pač eee sledi eee eee z temu zakonu ne
SOVVSSVVSSVVO,0.0,0,1.0,mi nismo nobenega pogoja postavili da bodo po- police na- naši izdelki verjamem da bodo tudi na policah Mercatorja pa kdor koli lastnik ali mi kaj pogojevali ali ne glede na to da imamo močne blagovne znamke
SOVVSV,2.0,"To dejstvo nam omogoča , da tudi brez uporabe kompasa ali podobnih pripomočkov zlahka ocenimo , v katero smer bo jadrnica plula po prečenju .",0.0,0
SOVVSVO,2.0,"Badinterjeva arbitražna komisija je namreč načelo nedotakljivosti administrativnih meja nekdanjih republik federacije potrdila in na osnovi tega načela ugotovila , da Slovenija izpolnjuje pogoje , ki so nujni za priznavanje novih držav .",0.0,0
SOVVSVOSV,1.0,"Marco mu je že hotel odgovoriti , ko se je množica nenadoma premaknila in mu je general ušel .",0.0,0
SOVVSVS,0.0,0,2.0,prvi nastavek novega tipa pravljic ki jih zdaj pišem je bil že v davni Pekarni Miš maš kjer srečnega konca ni konec je
SOVVSVVO,0.0,0,2.0,to je tekma ki jo seveda morejo dobiti toda ta poraz že drugi na gostovanju bi precej okrnil okrnil njihove možnosti za zmago v skupini
SOVVSVVSSVO,1.0,"Ko potapljač koralo odlomi in prinese na kopno , se bitjeca skrijejo v notranje kanale , po katerih kroži voda , in človek vidi samo rdeče kamnito drevesce .",0.0,0
SOVVSVVVSV,1.0,"Julia jo je pogledala in spoznala , da se vprašanje skriva za vprašanjem : kako si zdaj , ko se je tvoja , kot se je zdelo , popolna štiriletna romanca z Benjaminom Brattom sesula v prah ?",0.0,0
SOVVV,6.0,""" Fini gospod svoji materi noče pokazati , kje se je poškodoval ? """,2.0,da je petinsedemdeset odstotkov vseh uslužbencev ki smo jih imeli v postopku prostodušno priznalo da je šlo za radovednost
SOVVVO,10.0,"Preprosteje , župani so z grožnjo o ustavni presoji ministru Kopaču poskušali zapovedati , kako naj začrta meje Nature 2000 .",0.0,0
SOVVVOOOV,1.0,"Žena me je pogosto in na veliko zmerjala , ko je opazila , da zaradi svojih ‘ period ’ izgubljam še tisto delo , ki sem si ga lahko našel .",0.0,0
SOVVVOOVV,1.0,"Oleskiw je Genika vprašal , če bi lahko spremljal in vodil njegov drugi kontingent Ukrajincev na njihovem potovanju v Kanado in jim pomagal , da se naselijo .",0.0,0
SOVVVOV,1.0,"Gregor , ki se je redno bičal , je silno užival , ko je gledal Henrika , kako trpi zaradi mraza .",2.0,eee [name:personal] mu je eee kje tako so da ni se dol držal čisto pa je sta tri trame tako dala pol na tistem s-
SOVVVOVS,0.0,0,1.0,eee zdaj zaenkrat je to sicer še mala ekipa ki je pa naslonjena na ta bistveno večji pogon ki ga imamo na Institutu Jožef Stefan na področju umetne inteligence torej eee na inštitutu imamo mislim da okrog sto dvajset ljudi ne raziskovalcev ki ki se ukvar- v treh oddelkih ki se ukvarjajo z umetno inteligenco to j- to je približno zdaj
SOVVVS,1.0,"Sam poseg sicer dlačico poškoduje tako , da ne more več rasti , koža pa pri tem",1.0,ona me je klicala a veš pa je rekla ja jaz sem
SOVVVSS,1.0,"Domačini bi cesto tudi sami obnovili , a kaj ko se boje , da ne bi potem spet protestirali strokovnjaki , da cesta ni strokovno izpeljana .",0.0,0
SOVVVSV,1.0,"To je področje , ki ga morate podrobneje raziskati , da boste lahko ugotovili , zakaj se je prosilec odzval tako zelo drugače kot pri odgovorih na druga vprašanja .",0.0,0
SOVVVSVO,1.0,"To je argument , ki ga je pogosto slišati od nasprotnikov ureditve pravic , čeprav nikoli detajlno ne pojasnijo , kako bi istospolne zveze sploh lahko ogrožale heteroseksualne .",0.0,0
SOVVVSVOVV,1.0,"Podplati so se mi začeli lepiti na tla , kot da bi bilo vse iz žvečilnega : in sumim , da so se mi začeli topiti .",0.0,0
SOVVVV,1.0,"Oče ji je med potjo umrl in morala je poskrbeti sama zase , zato je šla v samostan .",1.0,knjiga ki mi je bila zelo všeč se imenuje The Power of Habit se pravi slovensko Moč navade
SOVVVVO,1.0,"Zgodba mi ni in ni šla iz glave in sanjaril sem , da bom našel levje krilo , z njim",0.0,0
SOVVVVOVVV,1.0,"Nemški zunanji minister Joschka Fischer je v javni razpravi bistvo politike preprečevanja konfliktov povzel z besedami , da je bolje preprečiti kot zdraviti , kajti vojne je pogosto lažje preprečiti kot pa prekiniti .",0.0,0
SOVVVVSVVSOVSVVSVV,0.0,0,1.0,jaz v bistvu vsakemu odgovorim in tudi moram reči eee na to na ta samostojen koncert že dostikrat naletela eee beseda tako da upam da ni samo par tistih ki so mi pisali ampak jih je ne vem koliko jih mora biti
SOVVVVVVO,1.0,"Sprememba , ki jo predlagamo k 1. točki , opozarja na zakone s posameznih področij , ki mora natančno razmejiti oziroma mora upoštevati razmejitev nalog države in nalog lokalnih skupnosti , se",0.0,0
SS,176.0,"Začetek izvajanja programa je odvisen od podpisa sporazuma z republiškim zavodom za zdravstveno zavarovanje , po napovedih pa bi se naj to",29.0,tako da zdaj to vprašanje jaz bi tukaj se
SSO,6.0,Tudi ta njena polurna pot je bila splet recitacij ; drugega ji tudi ni,7.0,ja eee ker svet ni več tako zelo prijazen vsaj kar se tega
SSOSV,1.0,"Predsednik društva Janči Majzelj je bil direktor doma , Toni Gašperič , ki ga vsi poznajo , pa povabljen",0.0,0
SSOSVOS,1.0,"Tožnica je bila pred odpovedjo pogodbe o zaposlitvi seznanjena z mnenjem invalidske komisije , da je delovno mesto , za katero ji je delodajalec ponudil novo pogodbo o zaposlitvi , ustrezno glede na njeno delovno zmožnost , tožnica pa se je že prej lahko",0.0,0
SSOSVOV,1.0,"2 Ker je tema obravnavanja začrtana s strankinimi trditvami , je za odločanje upoštevno zgolj to , kar je stranka trdila , ne pa tudi , kar je ( kot dokazno sredstvo ) izpovedala zunaj svojih trditev (",0.0,0
SSOV,7.0,"21. - Novi zakon o varnosti v cestnem prometu je poleg številnih novosti ( nekateri so jih že občutili "" na denarnici "" )",2.0,midva študenta in si midva pač tisto izmeno razdeliva najino tedensko
SSOVO,0.0,0,1.0,eee to je to je tukaj je zelo zelo pomembno da se zdravnika posluša da se ga
SSOVOOVOVOOV,0.0,0,1.0,in to je v bistvu to tako da lindy hop je tako ki ki ti da največ kreativnosti ki ti da največ eem neke svobode pri izražanju in tudi dopušča največ napak da temu tako rečem
SSOVOVV,1.0,"Največja razlika je razlika v jeziku čeprav vsi jeziki vse povedo o človeku in svetu , torej vse , kar je mogoče povedati in zamolčati .",0.0,0
SSOVOVVOVVO,1.0,"Pri tem je vzgojiteljevo zaupanje , da bo otrok tega sposoben , bistvenega pomena , saj se je le tako sposoben odpovedati svoji moči in avtoriteti , da o vsem odloča sam , in povabiti otroke , da odločajo , pa tudi da sprejemajo odgovornost .",0.0,0
SSOVOVVVOS,0.0,0,1.0,eee seveda so to za nas hude obremenitve tako da vsa vsa te ta porast okužb eee nam ne predstavlja nekega res zadovoljstva ampak eee glejte eee trudimo se po svojih eee najboljših močeh in eee naj povem to da na teh štiriintridesetih covidnih postelj znotraj dveh oddelkov vzpostavljenih dveh oddelkov eee se n- da tu postelje so praktično kar med trideset in štirideset so ves čas polne vsaj v zadnjem obdobju
SSOVSVO,1.0,"Z viniškega mosta , katerega ograja je pobarvana z dvema barvama , da je že od daleč očitna meja med dvema državama , nam je pomahal policist in že smo spuščali čoln čez prvi hrvaški jez v Pribanjcih .",0.0,0
SSOVV,1.0,"In ali je zato krivo nepopustljivo prijateljstvo nedoločeno razmerje med parlamentarno komisijo in policijo , ali pa je kdo vprašanje poskušal zlorabiti za politične interese .",0.0,0
SSOVVOVO,1.0,"Če je jama globlja od petih metrov , narava , tudi če se jo zasuje , potrebuje kar pet do deset let , da ponovno vzpostavi naravno ravnovesje ,",0.0,0
SSOVVS,1.0,"Bojazen , da bo velikan iz Redmonda različico programa za Mace preprosto opustil , se ni uresničila ( Microsoft",0.0,0
SSS,2.0,"Natura 2000 je evropski projekt , katerega namen je ohranjanje biotske raznovrstnosti , vzpostavljanje takšnih območij pa je mednarodna",2.0,no uuu vsi roki so eee vsi roki so praktično bili lovljeni proti koncu in t- to je po moje eee malo napaka zdaj
SSSV,3.0,"Če je povpraševanje po delovni sili veliko ali ponudba majhna , se bo mezda povečala .",1.0,ma ja samo so vse samo vse kar je so je cuker
SSSVO,1.0,"Družba , v kateri ni zajamčeno varstvo pravic in v kateri ni določena delitev oblasti , nima ustave .",1.0,eee tisto kar je pa pomembno je pa to da si lioni eee delimo isto poslanstvo in ista etična načela
SSSVOVVO,0.0,0,1.0,in e sicer e katere vrste bolezni e so e prepoznane za dodatek oziroma tudi za različne višine dodatka je določeno v pravilniku in na podlagi tega potem Center za socialno delo ne odloča sam ampak e te e to dokumentacijo se pravi zdravniško dokumentacijo pošlje zdravniški komisiji prve stopnje
SSSVVOSV,1.0,"Druga stran , zelo skromna manjšina , je nad njimi navdušena , pa čeprav so tipke premajhne , telefon ne zna pošiljati faksa , stvar je velika in ne gre v žep , kot telefon pa",0.0,0
SSV,42.0,"Seveda je prvi pogoj za uspeh točen met , oziroma met na mesto , kjer ščuka dejansko je .",11.0,trenutni slovensko ameriški odnosi so kakšni in kakšni so lahko v bodoče če bo Obama in bo vladal v Beli hiši
SSVO,23.0,"Mobilni operaterji , ki so za proizvajalce mobilnih telefonov glavni vir zaslužka , so nekoliko manj navdušeni nad idejo , da bi kupci kupovali glasbene datoteke pri Applu , Sonyju …",5.0,ta dolg je delno posledica tega da so banke eee seveda spremljale ta razvoj
